participantID, age, gender, education, IUIPC, ownership, data, device, recipient, likert
292, 26, Male, Bachelors, 60, No, " a video of you entering in a digital passcode to a locked door ", cubetastic3000, appserver, 5 
1672, 23, Male, Somecollege, 67, No, "vibration", smartphone, noone, 1 
1672, 23, Male, Somecollege, 67, No, "connected to a bluetooth device", smartphone, noone, 1 
1672, 23, Male, Somecollege, 67, No, " your age ", cubetastic3000, work, 5 
1672, 23, Male, Somecollege, 67, No, " how you were feeling based on heart rate, breathing, and/or temperature ", cubetastic3000, friends, 3 
1672, 23, Male, Somecollege, 67, No, " copied and uploaded music from your device ", cubetastic3000, work, 3 
1672, 23, Male, Somecollege, 67, No, " copied and uploaded audio recordings you made on your device ", cubetastic3000, work, 5 
1672, 23, Male, Somecollege, 67, No, " photos at work (with an outward-facing camera) ", cubetastic3000, friends, 5 
1672, 23, Male, Somecollege, 67, No, " your social security number ", cubetastic3000, public, 5 
924, 29, Female, Somecollege, 55, No, "vibration", smartphone, noone, 4 
924, 29, Female, Somecollege, 55, No, "sent premium texts or calls", smartphone, noone, 5 
924, 29, Female, Somecollege, 55, No, " who you were spending time with ", cubetastic3000, public, 5 
924, 29, Female, Somecollege, 55, No, " copied and uploaded sounds saved on your device (notification noises, etc.) ", cubetastic3000, friends, 2 
924, 29, Female, Somecollege, 55, No, " copied and uploaded sounds saved on your device (notification noises, etc.) ", cubetastic3000, appserver, 2 
924, 29, Female, Somecollege, 55, No, " a video of you unclothed ", cubetastic3000, friends, 5 
924, 29, Female, Somecollege, 55, No, " how much debt you have ", cubetastic3000, public, 5 
2337, 27, Female, Somecollege, 60, No, "unmuted a call", smartphone, noone, 5 
2337, 27, Female, Somecollege, 60, No, "took screenshots while using other apps", smartphone, noone, 5 
2337, 27, Female, Somecollege, 60, No, " your fingerprint somehow ", cubetastic3000, work, 5 
2337, 27, Female, Somecollege, 60, No, " who you were spending time with ", cubetastic3000, appserver, 4 
2337, 27, Female, Somecollege, 60, No, " when you were happy or having fun ", cubetastic3000, public, 4 
2337, 27, Female, Somecollege, 60, No, " where you live somehow (looking at your map settings or history or observing documents and commutes) ", cubetastic3000, appserver, 1 
2337, 27, Female, Somecollege, 60, No, " what medication you take ", cubetastic3000, appserver, 5 
2337, 27, Female, Somecollege, 60, No, " your name ", cubetastic3000, appserver, 1 
736, 28, Female, Highschool, 59, No, "vibration", smartphone, noone, 2 
736, 28, Female, Highschool, 59, No, "sent premium texts or calls", smartphone, noone, 5 
736, 28, Female, Highschool, 59, No, " your heart rate ", cubetastic3000, friends, 4 
736, 28, Female, Highschool, 59, No, " when you are sick or healthy ", cubetastic3000, friends, 5 
736, 28, Female, Highschool, 59, No, " shared photos you downloaded from the internet saved on your device ", cubetastic3000, work, 5 
736, 28, Female, Highschool, 59, No, " a picture of your signature ", cubetastic3000, public, 4 
736, 28, Female, Highschool, 59, No, " a video of you entering in a digital passcode to a locked door ", cubetastic3000, work, 5 
736, 28, Female, Highschool, 59, No, " your credit card information ", cubetastic3000, public, 5 
1197, 44, Female, Highschool, 68, No, "unmuted a call", smartphone, noone, 1 
1197, 44, Female, Highschool, 68, No, "took screenshots while using other apps", smartphone, noone, 5 
1197, 44, Female, Highschool, 68, No, " what medical conditions you have ", cubetastic3000, appserver, 5 
1197, 44, Female, Highschool, 68, No, " recorded you talking to yourself (making voice notes) ", cubetastic3000, friends, 5 
1197, 44, Female, Highschool, 68, No, " a photo of you intoxicated ", cubetastic3000, appserver, 5 
1197, 44, Female, Highschool, 68, No, " videos of you (with an inward-facing camera) at random ", cubetastic3000, work, 5 
1197, 44, Female, Highschool, 68, No, " videos of you (with an inward-facing camera) at home ", cubetastic3000, appserver, 5 
1197, 44, Female, Highschool, 68, No, " your name ", cubetastic3000, work, 5 
1258, 56, Male, Somecollege, 60, No, "vibration", smartphone, noone, 5 
1258, 56, Male, Somecollege, 60, No, "took screenshots while using other apps", smartphone, noone, 3 
1258, 56, Male, Somecollege, 60, No, " your gender ", cubetastic3000, friends, 1 
1258, 56, Male, Somecollege, 60, No, " how close you are to other people you interact with ", cubetastic3000, friends, 1 
1258, 56, Male, Somecollege, 60, No, " when you are busy or interruptible ", cubetastic3000, work, 5 
1258, 56, Male, Somecollege, 60, No, " recorded your work conversations ", cubetastic3000, friends, 5 
1258, 56, Male, Somecollege, 60, No, " videos of people (with an outward-facing camera) at random ", cubetastic3000, appserver, 5 
1258, 56, Male, Somecollege, 60, No, " a video of you intoxicated ", cubetastic3000, friends, 5 
1807, 32, Male, Somecollege, 50, No, "vibration", smartphone, noone, 1 
1807, 32, Male, Somecollege, 50, No, "sent premium texts or calls", smartphone, noone, 5 
1807, 32, Male, Somecollege, 50, No, " your age ", cubetastic3000, friends, 3 
1807, 32, Male, Somecollege, 50, No, " recorded your phone conversations ", cubetastic3000, appserver, 4 
1807, 32, Male, Somecollege, 50, No, " photos of people (with an outward-facing camera) at random ", cubetastic3000, appserver, 3 
1807, 32, Male, Somecollege, 50, No, " where you are currently going (by observing maps, etc.) ", cubetastic3000, public, 4 
1807, 32, Male, Somecollege, 50, No, " when and how much you spend time alone ", cubetastic3000, friends, 4 
1807, 32, Male, Somecollege, 50, No, " what television shows you watch ", cubetastic3000, friends, 2 
1733, 30, Male, Masters, 59, Yes, "unmuted a call", smartphone, noone, 3 
1733, 30, Male, Masters, 59, Yes, "took screenshots while using other apps", smartphone, noone, 5 
1733, 30, Male, Masters, 59, Yes, " your gender ", cubetastic3000, friends, 2 
1733, 30, Male, Masters, 59, Yes, " your gender ", cubetastic3000, work, 2 
1733, 30, Male, Masters, 59, Yes, " copied and uploaded sounds saved on your device (notification noises, etc.) ", cubetastic3000, friends, 4 
1733, 30, Male, Masters, 59, Yes, " shared photos others sent to you saved on your device ", cubetastic3000, friends, 5 
1733, 30, Male, Masters, 59, Yes, " photos of you (with an inward-facing camera) at home ", cubetastic3000, public, 5 
1733, 30, Male, Masters, 59, Yes, " where you work somehow (looking at your map settings or history or observing documents and commutes) ", cubetastic3000, public, 4 
911, 22, Male, Somecollege, 63, No, "vibration", smartphone, noone, 1 
911, 22, Male, Somecollege, 63, No, "unmuted a call", smartphone, noone, 1 
911, 22, Male, Somecollege, 63, No, " shared photos others sent to you saved on your device ", cubetastic3000, friends, 5 
911, 22, Male, Somecollege, 63, No, " videos of you (with an inward-facing camera) at random ", cubetastic3000, work, 5 
911, 22, Male, Somecollege, 63, No, " a picture of your signature ", cubetastic3000, appserver, 3 
911, 22, Male, Somecollege, 63, No, " where you are currently going (by observing maps, etc.) ", cubetastic3000, appserver, 3 
911, 22, Male, Somecollege, 63, No, " when and how much you spend time alone ", cubetastic3000, appserver, 3 
911, 22, Male, Somecollege, 63, No, " what television shows you watch ", cubetastic3000, friends, 1 
904, 37, Male, Highschool, 63, No, "unmuted a call", smartphone, noone, 2 
904, 37, Male, Highschool, 63, No, "took screenshots while using other apps", smartphone, noone, 4 
904, 37, Male, Highschool, 63, No, " what medical conditions you have ", cubetastic3000, public, 5 
904, 37, Male, Highschool, 63, No, " a photo of you off-guard ", cubetastic3000, public, 5 
904, 37, Male, Highschool, 63, No, " shared videos others sent you saved on your device ", cubetastic3000, public, 5 
904, 37, Male, Highschool, 63, No, " videos of people (with an outward-facing camera) at random ", cubetastic3000, public, 5 
904, 37, Male, Highschool, 63, No, " a video of you entering in your PIN at an ATM ", cubetastic3000, friends, 5 
904, 37, Male, Highschool, 63, No, " what medication you take ", cubetastic3000, work, 5 
910, 19, Male, Highschool, 69, No, "connected to a bluetooth device", smartphone, noone, 5 
910, 19, Male, Highschool, 69, No, "unmuted a call", smartphone, noone, 5 
910, 19, Male, Highschool, 69, No, " copied and uploaded music from your device ", cubetastic3000, friends, 5 
910, 19, Male, Highschool, 69, No, " photos at work (with an outward-facing camera) ", cubetastic3000, public, 5 
910, 19, Male, Highschool, 69, No, " a photo of you off-guard ", cubetastic3000, friends, 5 
910, 19, Male, Highschool, 69, No, " shared videos others sent you saved on your device ", cubetastic3000, appserver, 5 
910, 19, Male, Highschool, 69, No, " how much debt you have ", cubetastic3000, friends, 5 
1903, 62, Female, Bachelors, 63, No, "connected to a bluetooth device", smartphone, noone, 2 
1903, 62, Female, Bachelors, 63, No, "sent premium texts or calls", smartphone, noone, 5 
1903, 62, Female, Bachelors, 63, No, " your fingerprint somehow with ", cubetastic3000, friends, 4 
1903, 62, Female, Bachelors, 63, No, " when you are busy or interruptible ", cubetastic3000, public, 2 
1903, 62, Female, Bachelors, 63, No, " an incriminating video of you doing something embarrassing ", cubetastic3000, friends, 5 
1903, 62, Female, Bachelors, 63, No, " a video of you unclothed ", cubetastic3000, work, 5 
1903, 62, Female, Bachelors, 63, No, " how much money you have ", cubetastic3000, friends, 5 
899, 47, Female, Somecollege, 62, Yes, "took screenshots while using other apps", smartphone, noone, 5 
899, 47, Female, Somecollege, 62, Yes, "sent premium texts or calls", smartphone, noone, 5 
899, 47, Female, Somecollege, 62, Yes, " how you were feeling based on heart rate, breathing, and/or temperature ", cubetastic3000, friends, 5 
899, 47, Female, Somecollege, 62, Yes, " what medical conditions you have ", cubetastic3000, friends, 5 
899, 47, Female, Somecollege, 62, Yes, " shared photos you which are already on your device ", cubetastic3000, work, 5 
899, 47, Female, Somecollege, 62, Yes, " shared photos you downloaded from the internet saved on your device ", cubetastic3000, work, 5 
899, 47, Female, Somecollege, 62, Yes, " videos of people (with an outward-facing camera) at random ", cubetastic3000, friends, 5 
899, 47, Female, Somecollege, 62, Yes, " videos of you (with an inward-facing camera) at home ", cubetastic3000, friends, 5 
1301, 19, Male, Somecollege, 68, No, "vibration", smartphone, noone, 3 
1301, 19, Male, Somecollege, 68, No, "connected to a bluetooth device", smartphone, noone, 4 
1301, 19, Male, Somecollege, 68, No, " the language you were speaking ", cubetastic3000, friends, 5 
1301, 19, Male, Somecollege, 68, No, " when you were lying, nervous, or stressed ", cubetastic3000, appserver, 5 
1301, 19, Male, Somecollege, 68, No, " how close you are to other people you interact with ", cubetastic3000, friends, 5 
1301, 19, Male, Somecollege, 68, No, " recorded your work conversations ", cubetastic3000, friends, 5 
1301, 19, Male, Somecollege, 68, No, " a video of you unclothed ", cubetastic3000, appserver, 5 
1301, 19, Male, Somecollege, 68, No, " your username and password for websites ", cubetastic3000, work, 5 
1665, 25, Male, Highschool, 67, No, "connected to a bluetooth device", smartphone, noone, 3 
1665, 25, Male, Highschool, 67, No, "unmuted a call", smartphone, noone, 2 
1665, 25, Male, Highschool, 67, No, " photos of you (with an inward-facing camera) at random ", cubetastic3000, friends, 4 
1665, 25, Male, Highschool, 67, No, " a photo of you intoxicated ", cubetastic3000, friends, 5 
1665, 25, Male, Highschool, 67, No, " shared videos you downloaded on the internet saved on your device ", cubetastic3000, friends, 5 
1665, 25, Male, Highschool, 67, No, " a picture of your signature ", cubetastic3000, public, 4 
1665, 25, Male, Highschool, 67, No, " a video of you entering in a digital passcode to a locked door ", cubetastic3000, work, 5 
1665, 25, Male, Highschool, 67, No, " your username and password for websites ", cubetastic3000, appserver, 5 
1753, 38, Male, Bachelors, 58, No, "vibration", smartphone, noone, 2 
1753, 38, Male, Bachelors, 58, No, "unmuted a call", smartphone, noone, 5 
1753, 38, Male, Bachelors, 58, No, "unmuted a call", cubetastic3000, noone, 5 
1753, 38, Male, Bachelors, 58, No, " a photo of you unclothed ", cubetastic3000, work, 5 
1753, 38, Male, Bachelors, 58, No, " where you work somehow (looking at your map settings or history or observing documents and commutes) ", cubetastic3000, friends, 4 
1753, 38, Male, Bachelors, 58, No, " where you work somehow (looking at your map settings or history or observing documents and commutes) ", cubetastic3000, public, 5 
1753, 38, Male, Bachelors, 58, No, " when and how much you spend time alone ", cubetastic3000, friends, 4 
1753, 38, Male, Bachelors, 58, No, " your credit card information ", cubetastic3000, work, 5 
874, 44, Male, Bachelors, 66, No, "vibration", smartphone, noone, 3 
874, 44, Male, Bachelors, 66, No, "sent premium texts or calls", smartphone, noone, 5 
874, 44, Male, Bachelors, 66, No, " how you were feeling based on heart rate, breathing, and/or temperature ", cubetastic3000, appserver, 3 
874, 44, Male, Bachelors, 66, No, " shared photos you downloaded from the internet saved on your device ", cubetastic3000, friends, 5 
874, 44, Male, Bachelors, 66, No, " photos of people (with an outward-facing camera) at random ", cubetastic3000, friends, 5 
874, 44, Male, Bachelors, 66, No, " videos of people (with an outward-facing camera) at random ", cubetastic3000, friends, 5 
