participantID, age, gender, education, IUIPC, data, device, recipient, likert
2391, 27, Male, Somecollege, 68, "connected to a bluetooth device", smartphone, noone, 2 
2391, 27, Male, Somecollege, 68, "unmuted a call", smartphone, noone, 4 
2391, 27, Male, Somecollege, 68, "sent premium texts or calls", cubetastic3000, noone, 5 
2391, 27, Male, Somecollege, 68, " an incriminating photo of you doing something embarrassing ", cubetastic3000, friends, 5 
2391, 27, Male, Somecollege, 68, " a photo of you intoxicated ", cubetastic3000, friends, 5 
2391, 27, Male, Somecollege, 68, " where you are (like a GPS) ", cubetastic3000, friends, 4 
2391, 27, Male, Somecollege, 68, " when and how much you spend time alone ", cubetastic3000, appserver, 5 
2391, 27, Male, Somecollege, 68, " your social security number ", cubetastic3000, appserver, 5 
1974, 18, Male, Highschool, 64, "connected to a bluetooth device", smartphone, noone, 4 
1974, 18, Male, Highschool, 64, "sent premium texts or calls", smartphone, noone, 5 
1974, 18, Male, Highschool, 64, "unmuted a call", cubetastic3000, noone, 5 
1974, 18, Male, Highschool, 64, " scanned your eye to learn your eye patterns (for eye tracking) ", cubetastic3000, friends, 2 
1974, 18, Male, Highschool, 64, " photos at work (with an outward-facing camera) ", cubetastic3000, public, 5 
1974, 18, Male, Highschool, 64, " how much you use your computer ", cubetastic3000, appserver, 3 
1974, 18, Male, Highschool, 64, " your social security number ", cubetastic3000, public, 5 
1974, 18, Male, Highschool, 64, " your bank account information ", cubetastic3000, friends, 5 
1664, 34, Female, Bachelors, 56, "connected to a bluetooth device", smartphone, noone, 3 
1664, 34, Female, Bachelors, 56, "took screenshots while using other apps", smartphone, noone, 5 
1664, 34, Female, Bachelors, 56, "connected to a bluetooth device", cubetastic3000, noone, 4 
1664, 34, Female, Bachelors, 56, "sent premium texts or calls", cubetastic3000, noone, 4 
1664, 34, Female, Bachelors, 56, " recorded your work conversations ", cubetastic3000, appserver, 5 
1664, 34, Female, Bachelors, 56, " recorded the sound around you ", cubetastic3000, public, 5 
1664, 34, Female, Bachelors, 56, " recorded you talking to yourself (making voice notes) ", cubetastic3000, appserver, 4 
1664, 34, Female, Bachelors, 56, " a video of you entering in a digital passcode to a locked door ", cubetastic3000, friends, 5 
1765, 40, Male, Somecollege, 65, "took screenshots while using other apps", smartphone, noone, 5 
1765, 40, Male, Somecollege, 65, "sent premium texts or calls", smartphone, noone, 5 
1765, 40, Male, Somecollege, 65, "unmuted a call", cubetastic3000, noone, 5 
1765, 40, Male, Somecollege, 65, " your fingerprint somehow with ", cubetastic3000, friends, 5 
1765, 40, Male, Somecollege, 65, " when you are busy or interruptible ", cubetastic3000, public, 2 
1765, 40, Male, Somecollege, 65, " videos of you (with an inward-facing camera) at random ", cubetastic3000, public, 5 
1765, 40, Male, Somecollege, 65, " videos of people (with an outward-facing camera) at random ", cubetastic3000, friends, 5 
2044, 29, Male, Somecollege, 62, "vibration", smartphone, noone, 1 
2044, 29, Male, Somecollege, 62, "connected to a bluetooth device", smartphone, noone, 2 
2044, 29, Male, Somecollege, 62, " scanned your eye to learn your eye patterns (for eye tracking) ", cubetastic3000, friends, 5 
2044, 29, Male, Somecollege, 62, " when, how, and how much you exercise ", cubetastic3000, friends, 5 
2044, 29, Male, Somecollege, 62, " photos of you (with an inward-facing camera) at random ", cubetastic3000, public, 5 
2044, 29, Male, Somecollege, 62, " a picture of your signature ", cubetastic3000, appserver, 5 
2044, 29, Male, Somecollege, 62, " your username for websites ", cubetastic3000, public, 5 
1093, 33, Female, Somecollege, 59, "vibration", smartphone, noone, 2 
1093, 33, Female, Somecollege, 59, "sent premium texts or calls", smartphone, noone, 5 
1093, 33, Female, Somecollege, 59, " who you were spending time with ", cubetastic3000, appserver, 2 
1093, 33, Female, Somecollege, 59, " copied and uploaded music from your device ", cubetastic3000, friends, 4 
1093, 33, Female, Somecollege, 59, " recorded your phone conversations ", cubetastic3000, friends, 5 
1093, 33, Female, Somecollege, 59, " shared photos you downloaded from the internet saved on your device ", cubetastic3000, appserver, 3 
1093, 33, Female, Somecollege, 59, " where you are (like a GPS) ", cubetastic3000, public, 5 
1093, 33, Female, Somecollege, 59, " where you are currently going (by observing maps, etc.) ", cubetastic3000, appserver, 2 
1695, 35, Male, Somecollege, 47, "vibration", smartphone, noone, 3 
1695, 35, Male, Somecollege, 47, "connected to a bluetooth device", smartphone, noone, 4 
1695, 35, Male, Somecollege, 47, " when you are sick or healthy ", cubetastic3000, appserver, 2 
1695, 35, Male, Somecollege, 47, " recorded the sound around you ", cubetastic3000, friends, 5 
1695, 35, Male, Somecollege, 47, " a video of you unclothed ", cubetastic3000, public, 5 
1695, 35, Male, Somecollege, 47, " what television shows you watch ", cubetastic3000, work, 4 
1695, 35, Male, Somecollege, 47, " what websites you go to ", cubetastic3000, friends, 4 
1695, 35, Male, Somecollege, 47, " your address ", cubetastic3000, appserver, 4 
559, 30, Male, Somecollege, 65, "vibration", smartphone, noone, 2 
559, 30, Male, Somecollege, 65, "connected to a bluetooth device", smartphone, noone, 3 
559, 30, Male, Somecollege, 65, " the language you were speaking ", cubetastic3000, work, 2 
559, 30, Male, Somecollege, 65, " when and how much you have sex ", cubetastic3000, friends, 5 
559, 30, Male, Somecollege, 65, " copied and uploaded audio recordings you made on your device ", cubetastic3000, public, 4 
559, 30, Male, Somecollege, 65, " photos of you (with an inward-facing camera) at home ", cubetastic3000, public, 5 
559, 30, Male, Somecollege, 65, " what medication you take ", cubetastic3000, public, 5 
559, 30, Male, Somecollege, 65, " how much money you have ", cubetastic3000, work, 5 
2162, 61, Female, Somecollege, 62, "vibration", smartphone, noone, 3 
2162, 61, Female, Somecollege, 62, "unmuted a call", smartphone, noone, 5 
2162, 61, Female, Somecollege, 62, " your fingerprint somehow ", cubetastic3000, work, 5 
2162, 61, Female, Somecollege, 62, " when, how, and how much you exercise ", cubetastic3000, public, 5 
2162, 61, Female, Somecollege, 62, " when you were happy or having fun ", cubetastic3000, friends, 3 
2162, 61, Female, Somecollege, 62, " shared photos others sent to you saved on your device ", cubetastic3000, appserver, 5 
2162, 61, Female, Somecollege, 62, " photos at work (with an outward-facing camera) ", cubetastic3000, public, 5 
2162, 61, Female, Somecollege, 62, " where you are very accurately (more than GPS, like where you are in a room) ", cubetastic3000, appserver, 3 
1270, 37, Female, Bachelors, 66, "connected to a bluetooth device", smartphone, noone, 3 
1270, 37, Female, Bachelors, 66, "sent premium texts or calls", smartphone, noone, 5 
1270, 37, Female, Bachelors, 66, " when, how, and how much you exercise ", cubetastic3000, work, 4 
1270, 37, Female, Bachelors, 66, " videos of people (with an outward-facing camera) at random ", cubetastic3000, friends, 5 
1270, 37, Female, Bachelors, 66, " where you are very accurately (more than GPS, like where you are in a room) ", cubetastic3000, work, 5 
1270, 37, Female, Bachelors, 66, " what websites you go to ", cubetastic3000, appserver, 5 
1270, 37, Female, Bachelors, 66, " your username for websites ", cubetastic3000, public, 5 
1270, 37, Female, Bachelors, 66, " how much money you have ", cubetastic3000, appserver, 5 
2030, 56, Female, Bachelors, 63, "connected to a bluetooth device", smartphone, noone, 4 
2030, 56, Female, Bachelors, 63, "took screenshots while using other apps", smartphone, noone, 5 
2030, 56, Female, Bachelors, 63, " your heart rate ", cubetastic3000, appserver, 4 
2030, 56, Female, Bachelors, 63, " scanned your eye to learn your eye patterns (for eye tracking) ", cubetastic3000, public, 4 
2030, 56, Female, Bachelors, 63, " what medical conditions you have ", cubetastic3000, work, 5 
2030, 56, Female, Bachelors, 63, " shared photos you downloaded from the internet saved on your device ", cubetastic3000, public, 5 
2030, 56, Female, Bachelors, 63, " where you are very accurately (more than GPS, like where you are in a room) ", cubetastic3000, appserver, 5 
2030, 56, Female, Bachelors, 63, " your credit card information ", cubetastic3000, appserver, 5 
523, 23, Female, Bachelors, 61, "vibration", smartphone, noone, 1 
523, 23, Female, Bachelors, 61, "took screenshots while using other apps", smartphone, noone, 4 
523, 23, Female, Bachelors, 61, "took screenshots while using other apps", cubetastic3000, noone, 4 
523, 23, Female, Bachelors, 61, " your gender ", cubetastic3000, work, 1 
523, 23, Female, Bachelors, 61, " your heart rate ", cubetastic3000, work, 2 
523, 23, Female, Bachelors, 61, " shared photos you which are already on your device ", cubetastic3000, appserver, 1 
523, 23, Female, Bachelors, 61, " where you are very accurately (more than GPS, like where you are in a room) ", cubetastic3000, appserver, 3 
523, 23, Female, Bachelors, 61, " where you are currently going (by observing maps, etc.) ", cubetastic3000, public, 4 
1798, 46, Male, Somecollege, 70, "unmuted a call", smartphone, noone, 5 
1798, 46, Male, Somecollege, 70, "took screenshots while using other apps", smartphone, noone, 4 
1798, 46, Male, Somecollege, 70, " copied and uploaded audio recordings you made on your device ", cubetastic3000, public, 5 
1798, 46, Male, Somecollege, 70, " shared photos you downloaded from the internet saved on your device ", cubetastic3000, public, 5 
1798, 46, Male, Somecollege, 70, " photos of people (with an outward-facing camera) at random ", cubetastic3000, appserver, 3 
1798, 46, Male, Somecollege, 70, " photos at work (with an outward-facing camera) ", cubetastic3000, friends, 5 
1798, 46, Male, Somecollege, 70, " your username and password for websites ", cubetastic3000, work, 5 
1798, 46, Male, Somecollege, 70, " your credit card information ", cubetastic3000, public, 5 
2041, 20, Male, Somecollege, 42, "vibration", smartphone, noone, 2 
2041, 20, Male, Somecollege, 42, "unmuted a call", smartphone, noone, 4 
2041, 20, Male, Somecollege, 42, " your gender ", cubetastic3000, appserver, 1 
2041, 20, Male, Somecollege, 42, " who you were spending time with ", cubetastic3000, appserver, 1 
2041, 20, Male, Somecollege, 42, " copied and uploaded audio recordings you made on your device ", cubetastic3000, public, 4 
2041, 20, Male, Somecollege, 42, " recorded your work conversations ", cubetastic3000, appserver, 1 
2041, 20, Male, Somecollege, 42, " shared photos you which are already on your device ", cubetastic3000, work, 5 
2041, 20, Male, Somecollege, 42, " where you are (like a GPS) ", cubetastic3000, appserver, 1 
1783, 36, Male, Somecollege, 70, "took screenshots while using other apps", smartphone, noone, 5 
1783, 36, Male, Somecollege, 70, "sent premium texts or calls", smartphone, noone, 5 
1783, 36, Male, Somecollege, 70, " recorded your passing conversations ", cubetastic3000, appserver, 5 
1783, 36, Male, Somecollege, 70, " recorded you talking to yourself (making voice notes) ", cubetastic3000, appserver, 4 
1783, 36, Male, Somecollege, 70, " photos of you (with an inward-facing camera) at random ", cubetastic3000, friends, 5 
1783, 36, Male, Somecollege, 70, " a photo of you intoxicated ", cubetastic3000, public, 5 
1783, 36, Male, Somecollege, 70, " where you are (like a GPS) ", cubetastic3000, work, 5 
1783, 36, Male, Somecollege, 70, " your username and password for websites ", cubetastic3000, work, 5 
1307, 23, Male, Bachelors, 56, "unmuted a call", smartphone, noone, 2 
1307, 23, Male, Bachelors, 56, "sent premium texts or calls", smartphone, noone, 4 
1307, 23, Male, Bachelors, 56, " your heart rate ", cubetastic3000, friends, 3 
1307, 23, Male, Bachelors, 56, " when you are busy or interruptible ", cubetastic3000, public, 4 
1307, 23, Male, Bachelors, 56, " recorded the sound around you ", cubetastic3000, work, 5 
1307, 23, Male, Bachelors, 56, " recorded you talking to yourself (making voice notes) ", cubetastic3000, appserver, 2 
1307, 23, Male, Bachelors, 56, " shared videos you downloaded on the internet saved on your device ", cubetastic3000, public, 5 
1307, 23, Male, Bachelors, 56, " a video of you entering in a digital passcode to a locked door ", cubetastic3000, work, 5 
1696, 28, Male, Masters, 57, "vibration", smartphone, noone, 2 
1696, 28, Male, Masters, 57, "took screenshots while using other apps", smartphone, noone, 3 
1696, 28, Male, Masters, 57, " your fingerprint somehow ", cubetastic3000, public, 5 
1696, 28, Male, Masters, 57, " scanned your eye to learn your eye patterns (for eye tracking) ", cubetastic3000, appserver, 3 
1696, 28, Male, Masters, 57, " when you are sick or healthy ", cubetastic3000, public, 5 
1696, 28, Male, Masters, 57, " shared photos you downloaded from the internet saved on your device ", cubetastic3000, appserver, 3 
1696, 28, Male, Masters, 57, " videos of people (with an outward-facing camera) at random ", cubetastic3000, appserver, 5 
1696, 28, Male, Masters, 57, " your credit card information ", cubetastic3000, appserver, 4 
1370, 21, Female, Somecollege, 68, "connected to a bluetooth device", smartphone, noone, 3 
1370, 21, Female, Somecollege, 68, "unmuted a call", smartphone, noone, 4 
1370, 21, Female, Somecollege, 68, " videos of you (with an inward-facing camera) at home ", cubetastic3000, friends, 5 
1370, 21, Female, Somecollege, 68, " videos of you (with an inward-facing camera) at home ", cubetastic3000, work, 5 
1370, 21, Female, Somecollege, 68, " videos at work (with an outward-facing camera) ", cubetastic3000, public, 5 
1370, 21, Female, Somecollege, 68, " a video of you entering in your PIN at an ATM ", cubetastic3000, friends, 5 
